Band_Album,Rating,ratings,reviews,lists,comments,id
The Menzingers_After the Party,4.5,72,0,0,0,301
The Menzingers_After the Party,3,1014,0,4,585,2643
The Menzingers_After the Party,4.5,472,0,0,4,404
The Menzingers_After the Party,5,92,0,0,0,624
The Menzingers_After the Party,4,3273,0,29,410,2200
The Menzingers_After the Party,3.5,146,0,31,763,2751
The Menzingers_After the Party,4,938,0,0,50,300
The Menzingers_After the Party,4.5,641,0,0,0,2759
The Menzingers_After the Party,4,592,0,0,0,344
The Menzingers_After the Party,4,1145,23,110,5194,1951
The Menzingers_After the Party,4.5,682,7,2,596,2724
The Menzingers_After the Party,4.5,390,0,0,0,2095
The Menzingers_After the Party,4.5,247,0,0,0,385
The Menzingers_After the Party,4,553,19,26,228,996
The Menzingers_After the Party,4,851,1,40,4516,2681
The Menzingers_After the Party,3.5,884,0,1,33,2478
The Menzingers_After the Party,3.5,6950,0,18,1875,1405
The Menzingers_After the Party,4.5,335,0,0,29,348
The Menzingers_After the Party,3.5,2056,64,46,8053,2543
The Menzingers_After the Party,5,60,0,0,0,250
The Menzingers_After the Party,5,1060,0,7,1690,1308
The Menzingers_After the Party,3,1199,9,23,552,2053
The Menzingers_After the Party,4.5,913,13,21,774,1502
The Menzingers_After the Party,4,4175,96,10,5699,2434
The Menzingers_After the Party,4.5,586,0,0,14692,2025
The Menzingers_After the Party,4,8,0,0,256,493
The Menzingers_After the Party,4.5,109,0,1,4,647
The Menzingers_After the Party,5,123,0,0,0,1932
The Menzingers_After the Party,4,471,8,78,2477,500
The Menzingers_After the Party,4.5,3700,0,0,39,2100
The Menzingers_After the Party,4.5,1666,7,81,3673,2625
The Menzingers_After the Party,2,1178,10,6,1226,2737
The Menzingers_After the Party,2.5,1428,35,13,3527,2
The Menzingers_After the Party,4.5,836,4,58,2412,1912
The Menzingers_After the Party,4,70,7,1,184,1210
The Menzingers_After the Party,4.5,720,19,0,309,564
The Menzingers_After the Party,3,423,3,18,1819,2167
The Menzingers_After the Party,4.5,493,0,1,20,70
The Menzingers_After the Party,5,111,0,0,1,2268
The Menzingers_After the Party,4,674,4,10,443,1317
The Menzingers_After the Party,3.5,2988,0,0,20,1708
The Menzingers_After the Party,5,1036,0,9,153,1204
The Menzingers_After the Party,4.5,792,0,0,6,1863
The Menzingers_After the Party,4,384,0,20,1149,244
The Menzingers_After the Party,4.5,584,0,0,1,1150
The Menzingers_After the Party,5,1358,0,0,9,1931
The Menzingers_After the Party,5,241,0,8,13,2060
The Menzingers_After the Party,4.5,39,0,0,1,1633
The Menzingers_After the Party,3.5,782,13,28,2405,2196
The Menzingers_After the Party,3,360,6,69,448,153
The Menzingers_After the Party,3.5,361,0,3,48,469
The Menzingers_After the Party,4.5,638,2,13,1651,452
The Menzingers_After the Party,4,967,0,1,17,2761
The Menzingers_After the Party,5,387,0,17,1215,501
The Menzingers_After the Party,4,1778,63,36,328,1330
The Menzingers_After the Party,4,1126,159,54,24140,1984
The Menzingers_After the Party,4.5,736,22,17,2872,55
The Menzingers_After the Party,3.5,510,0,2,37,1615
The Menzingers_After the Party,4.5,297,0,4,106,40
The Menzingers_After the Party,3.5,531,0,0,0,1935
The Menzingers_After the Party,4,91,0,0,30,479
The Menzingers_After the Party,5,52,0,1,28,524
The Menzingers_After the Party,3.5,880,8,0,12,2684
The Menzingers_After the Party,4.5,5058,14,36,6081,2140
The Menzingers_After the Party,5,728,8,96,1556,1320
The Menzingers_After the Party,2.5,1556,2,23,4302,2384
The Menzingers_After the Party,4.5,818,0,0,0,2669
The Menzingers_After the Party,3,2569,0,3,194,1672
The Menzingers_After the Party,4,81,0,0,0,426
The Menzingers_After the Party,4.5,344,0,9,24,2647
The Menzingers_After the Party,3,4923,8,51,4026,723
The Menzingers_After the Party,4.5,106,0,4,96,880
The Menzingers_After the Party,4,515,6,10,3428,41
The Menzingers_After the Party,4.5,289,0,1,68,1719
The Menzingers_After the Party,4.5,1884,0,0,8,2257
The Menzingers_After the Party,4,6219,4,36,325,2386
The Menzingers_After the Party,4,2174,2,10,1051,2210
The Menzingers_After the Party,3.5,1596,7,44,852,1456
The Menzingers_After the Party,4,1318,13,18,7179,373
The Menzingers_After the Party,2,3701,1,43,1620,1962
The Menzingers_After the Party,4.5,26,0,0,2,931
The Menzingers_After the Party,4.5,3997,48,22,1613,676
The Menzingers_After the Party,5,1269,0,0,0,208
The Menzingers_After the Party,4.5,1338,0,23,20087,1433
The Menzingers_After the Party,4.5,1106,0,0,262,2068
The Menzingers_After the Party,5,667,0,1,1,2262
The Menzingers_After the Party,4.5,112,10,1,82,265
The Menzingers_After the Party,4.5,590,0,0,79,2113
The Menzingers_After the Party,3.5,2055,21,18,18173,133
The Menzingers_After the Party,4.5,824,0,9,220,1921
The Menzingers_After the Party,4,1403,12,38,1240,2204
The Menzingers_After the Party,4.5,576,0,0,0,1516
The Menzingers_After the Party,4,3637,32,111,1994,1914
The Menzingers_After the Party,1,499,0,0,25,1526
The Menzingers_After the Party,3.5,597,0,0,4,2208
The Menzingers_After the Party,4.5,266,0,0,0,1045
The Menzingers_After the Party,4.5,1646,0,0,44,2101
The Menzingers_After the Party,4.5,306,0,0,1,1159
The Menzingers_After the Party,5,34,0,0,0,406
The Menzingers_After the Party,3.5,37,0,0,0,1831
The Menzingers_After the Party,4.5,822,4,8,1537,2379
The Menzingers_After the Party,4,887,2,2,5722,1054
The Menzingers_After the Party,4.5,173,0,0,3,1424
The Menzingers_After the Party,5,1321,10,438,30860,59
The Menzingers_After the Party,4.5,2463,2,82,1323,1915
The Menzingers_After the Party,4.5,119,0,11,218,389
The Menzingers_After the Party,5,94,0,0,3,105
The Menzingers_After the Party,4,192,0,2,8,98
The Menzingers_After the Party,5,289,15,3,5,1833
The Menzingers_After the Party,5,80,0,0,0,311
The Menzingers_After the Party,4,1024,11,125,8999,1971
The Menzingers_After the Party,1.5,1228,53,5,13386,320
The Menzingers_After the Party,4,512,0,1,8,355
The Menzingers_After the Party,4.5,5,0,0,0,1636
The Menzingers_After the Party,2,4342,92,41,17205,430
The Menzingers_After the Party,3,4331,0,0,5,1898
The Menzingers_After the Party,4,1295,0,0,0,1499
The Menzingers_After the Party,3.5,820,0,0,1,1977
The Menzingers_After the Party,5,139,0,0,0,1007
The Menzingers_After the Party,4.5,1821,44,190,34858,758
The Menzingers_After the Party,4.5,2254,0,28,1083,734
The Menzingers_After the Party,4.5,742,5,10,498,1589
The Menzingers_After the Party,4.5,1785,5,16,1309,1729
The Menzingers_After the Party,4.5,2077,0,0,168,2259
The Menzingers_After the Party,4.5,1963,0,0,1953,1102
The Menzingers_After the Party,2.5,482,1,21,451,60
The Menzingers_After the Party,4,2608,0,21,211,2652
The Menzingers_After the Party,4.5,787,14,25,1679,655
The Menzingers_After the Party,4.5,591,0,9,1835,310
The Menzingers_After the Party,4,7480,122,148,1126,668
The Menzingers_After the Party,4,3496,3,29,230,1588
The Menzingers_After the Party,4.5,931,0,0,14,342
The Menzingers_After the Party,5,370,2,0,40,683
The Menzingers_After the Party,3.5,2232,19,8,1587,2660
The Menzingers_After the Party,4,3613,2,34,4617,605
The Menzingers_After the Party,4,470,0,1,8,119
The Menzingers_After the Party,4.5,222,0,0,0,1714
The Menzingers_After the Party,5,558,0,0,15,851
The Menzingers_After the Party,3,3073,0,0,2,2583
The Menzingers_After the Party,4.5,2670,0,1,1882,446
The Menzingers_After the Party,3,2362,0,29,266,806
The Menzingers_After the Party,4.5,1367,43,17,2630,1286
The Menzingers_After the Party,3,3557,0,0,0,2217
The Menzingers_After the Party,4.5,959,47,53,12711,574
The Menzingers_After the Party,5,1776,4,10,13645,236
The Menzingers_After the Party,4,346,0,0,3,2027
The Menzingers_After the Party,3.5,2495,11,90,29217,956
The Menzingers_After the Party,5,96,0,0,15,434
The Menzingers_After the Party,3.5,1437,332,54,25276,2594
The Menzingers_After the Party,5,2293,0,20,55,2668
The Menzingers_After the Party,4.5,433,0,0,5,1185
The Menzingers_After the Party,3.5,238,0,0,0,1292
The Menzingers_After the Party,3,1675,13,13,8702,2493
The Menzingers_After the Party,4,355,0,0,6,370
The Menzingers_After the Party,5,2792,0,6,133,2450
The Menzingers_After the Party,4.5,281,4,0,42,240
The Menzingers_After the Party,4.5,597,0,0,0,242
The Menzingers_After the Party,3,15789,15,7,5051,332
The Menzingers_After the Party,5,1225,0,12,25698,91
The Menzingers_After the Party,4.5,84,0,0,0,1047
The Menzingers_After the Party,5,33,0,0,0,1381
The Menzingers_After the Party,5,559,4,30,3047,2661
The Menzingers_After the Party,5,2230,0,18,195,2039
The Menzingers_After the Party,4.5,457,0,6,134,1254
The Menzingers_After the Party,3,1214,32,46,1415,572
The Menzingers_After the Party,5,43,0,0,7,1481
The Menzingers_After the Party,5,568,0,0,0,994
The Menzingers_After the Party,4,561,0,0,148,2410
The Menzingers_After the Party,5,2607,0,2,388,944
The Menzingers_After the Party,4,788,0,31,406,1783
The Menzingers_After the Party,4,1775,4,18,2401,1654
The Menzingers_After the Party,3.5,127,2,0,736,2566
The Menzingers_After the Party,4.5,299,2,1,126,118
The Menzingers_After the Party,4.5,1873,79,33,3599,1987
The Menzingers_After the Party,4.5,506,16,14,3400,1952
The Menzingers_After the Party,4,2419,3,31,13813,275
The Menzingers_After the Party,3.5,733,0,11,1769,1486
The Menzingers_After the Party,5,1227,3,32,7127,2655
The Menzingers_After the Party,4.5,90,0,0,16,898
The Menzingers_After the Party,4.7,2380,123,493,55422,2567
The Menzingers_After the Party,4,625,6,0,46,1580
The Menzingers_After the Party,4.5,211,0,0,167,1127
The Menzingers_After the Party,5,1685,3,0,89,1306
The Menzingers_After the Party,5,62,0,0,0,1011
The Menzingers_After the Party,4.5,515,0,0,23,1598
The National_Sleep Well Beast,5,1214,32,46,1415,572
The National_Sleep Well Beast,3,1404,3,0,331,2624
The National_Sleep Well Beast,5,28,0,6,156,1488
The National_Sleep Well Beast,3,678,0,0,0,1569
The National_Sleep Well Beast,2.5,2010,3,34,4788,1497
The National_Sleep Well Beast,4,2109,0,2,51,282
The National_Sleep Well Beast,4.5,172,0,0,0,1337
The National_Sleep Well Beast,4,220,0,0,0,372
The National_Sleep Well Beast,3.5,344,0,0,0,1403
The National_Sleep Well Beast,4.5,289,0,1,68,1719
The National_Sleep Well Beast,4.5,1058,0,0,228,1076
The National_Sleep Well Beast,3,602,0,0,0,1230
The National_Sleep Well Beast,4.5,482,1,21,451,60
The National_Sleep Well Beast,5,78,0,0,7,562
The National_Sleep Well Beast,4.5,226,0,0,0,1856
The National_Sleep Well Beast,3.5,325,0,0,6,2177
The National_Sleep Well Beast,4.5,34,0,0,6,2739
The National_Sleep Well Beast,5,14,0,0,0,257
The National_Sleep Well Beast,5,14,0,0,0,1342
The National_Sleep Well Beast,5,15,0,0,0,949
The National_Sleep Well Beast,4,1318,13,18,7179,373
The National_Sleep Well Beast,5,5,0,0,0,724
The National_Sleep Well Beast,4,35,0,0,0,2305
The National_Sleep Well Beast,5,881,0,5,103,1660
The National_Sleep Well Beast,4,586,19,2,201,961
The National_Sleep Well Beast,3.5,182,0,0,0,1887
The National_Sleep Well Beast,3,6687,8,179,38961,1382
The National_Sleep Well Beast,5,913,5,40,1668,2013
The National_Sleep Well Beast,3.5,1031,1,63,1765,1881
The National_Sleep Well Beast,4,1157,12,30,5267,1190
The National_Sleep Well Beast,4,1364,3,16,733,1109
The National_Sleep Well Beast,3,2084,0,8,1267,175
The National_Sleep Well Beast,4,315,0,0,2,1601
The National_Sleep Well Beast,3.5,788,0,31,406,1783
The National_Sleep Well Beast,3.5,351,0,0,42,2712
The National_Sleep Well Beast,2.5,546,0,0,0,1608
The National_Sleep Well Beast,4,2796,9,13,4402,1451
The National_Sleep Well Beast,3.5,39,0,0,0,1020
The National_Sleep Well Beast,4,1279,1,0,1156,1790
The National_Sleep Well Beast,5,20,0,0,0,109
The National_Sleep Well Beast,1,68,0,0,6,61
The National_Sleep Well Beast,4.5,51,0,0,0,2616
The National_Sleep Well Beast,3.5,1445,0,0,2,1949
The National_Sleep Well Beast,4,650,0,0,0,394
The National_Sleep Well Beast,5,1429,13,1,1666,2139
The National_Sleep Well Beast,4,787,14,25,1679,655
The National_Sleep Well Beast,4,321,0,0,0,737
The National_Sleep Well Beast,3.5,3073,0,0,2,2583
The National_Sleep Well Beast,4.5,141,0,4,4,2373
The National_Sleep Well Beast,4,359,0,1,11,1064
The National_Sleep Well Beast,4.5,1924,9,24,2645,63
The National_Sleep Well Beast,3,30,0,0,0,1043
The National_Sleep Well Beast,4.5,325,0,6,1575,167
The National_Sleep Well Beast,4,224,0,0,0,2286
The National_Sleep Well Beast,4,557,0,0,0,2670
The National_Sleep Well Beast,4.5,170,0,0,0,2747
The National_Sleep Well Beast,3,132,0,1,101,679
The National_Sleep Well Beast,4,27,1,0,5,2037
The National_Sleep Well Beast,5,270,0,0,0,728
The National_Sleep Well Beast,3.5,34,0,0,0,1705
The National_Sleep Well Beast,4.5,626,0,4,117,2462
The National_Sleep Well Beast,5,864,0,0,54,1013
The National_Sleep Well Beast,4.5,552,11,39,6982,1435
The National_Sleep Well Beast,3,819,0,0,0,842
The National_Sleep Well Beast,3.5,86,0,0,0,906
The National_Sleep Well Beast,4.5,1243,0,6,11,226
The National_Sleep Well Beast,2.5,408,1,9,18,2658
The National_Sleep Well Beast,4,1586,0,0,90,779
The National_Sleep Well Beast,4,893,50,136,11437,1527
The National_Sleep Well Beast,4,2419,3,31,13813,275
The National_Sleep Well Beast,5,546,0,3,202,700
The National_Sleep Well Beast,5,1271,0,0,0,1825
The National_Sleep Well Beast,4.5,798,122,29,2723,498
The National_Sleep Well Beast,4,2254,0,28,1083,734
The National_Sleep Well Beast,4.5,337,1,1,2,152
The National_Sleep Well Beast,4,553,0,4,319,114
The National_Sleep Well Beast,4.5,1300,0,0,2,2335
The National_Sleep Well Beast,4.5,132,0,1,430,878
The National_Sleep Well Beast,4.5,505,30,14,5958,2463
The National_Sleep Well Beast,4,249,0,0,0,2627
The National_Sleep Well Beast,3.5,967,0,1,17,2761
The National_Sleep Well Beast,3.5,1494,7,32,8631,2375
The National_Sleep Well Beast,4.5,1619,13,17,2652,2416
The National_Sleep Well Beast,3,47,0,0,0,1600
The National_Sleep Well Beast,4.5,147,0,0,7,2693
The National_Sleep Well Beast,4.5,2230,0,18,195,2039
The National_Sleep Well Beast,1,41,14,13,26715,4
The National_Sleep Well Beast,4,1401,0,5,17,619
The National_Sleep Well Beast,3.5,728,8,96,1556,1320
The National_Sleep Well Beast,5,5,0,0,0,2454
The National_Sleep Well Beast,4.5,496,0,1,6580,834
The National_Sleep Well Beast,3.5,112,0,0,0,2531
The National_Sleep Well Beast,4,347,0,0,62,1999
The National_Sleep Well Beast,4,1739,0,0,0,827
The National_Sleep Well Beast,3,1428,35,13,3527,2
The National_Sleep Well Beast,5,248,0,0,0,2206
The National_Sleep Well Beast,4,875,26,0,137,2452
The National_Sleep Well Beast,4,645,0,0,555,1457
The National_Sleep Well Beast,2,308,0,0,2,299
The National_Sleep Well Beast,4,2608,0,21,211,2652
The National_Sleep Well Beast,3.5,755,4,15,306,2484
The National_Sleep Well Beast,4,243,0,1,0,1090
The National_Sleep Well Beast,5,9,0,0,0,456
The National_Sleep Well Beast,5,6,0,0,0,968
The National_Sleep Well Beast,5,4,0,0,0,1299
The National_Sleep Well Beast,2.5,1413,10,34,877,512
The National_Sleep Well Beast,4.5,234,0,5,52,450
The National_Sleep Well Beast,4,2608,0,2,65,123
The National_Sleep Well Beast,4.5,186,0,0,3,1855
The National_Sleep Well Beast,4.5,610,3,2,231,837
The National_Sleep Well Beast,3.5,331,0,3,8,1685
The National_Sleep Well Beast,4.5,1695,0,0,37,1755
The National_Sleep Well Beast,4.5,14,0,0,0,514
The National_Sleep Well Beast,3,102,0,0,1,17
The National_Sleep Well Beast,2,930,0,0,0,220
The National_Sleep Well Beast,4,659,0,0,1,678
The National_Sleep Well Beast,4.5,15,0,4,12,1004
The National_Sleep Well Beast,4,546,3,0,31,1897
The National_Sleep Well Beast,4.5,450,0,0,0,2254
The National_Sleep Well Beast,4,31,0,0,0,2165
The National_Sleep Well Beast,3,4331,0,0,5,1898
The National_Sleep Well Beast,4,512,5,6,2713,1651
The National_Sleep Well Beast,3.5,20,0,0,0,1944
The National_Sleep Well Beast,4.5,25,0,0,1,1590
The National_Sleep Well Beast,4,131,0,0,2,2205
The National_Sleep Well Beast,4,61,0,0,0,1834
The National_Sleep Well Beast,4,639,0,0,0,1664
The National_Sleep Well Beast,4,1126,159,54,24140,1984
The National_Sleep Well Beast,5,651,0,0,0,1500
The National_Sleep Well Beast,3.5,261,0,0,12,1065
The National_Sleep Well Beast,5,247,0,0,0,385
The National_Sleep Well Beast,4.5,391,0,2,3,928
The National_Sleep Well Beast,2.5,2179,87,81,1663,565
The National_Sleep Well Beast,3.5,274,0,0,0,793
The National_Sleep Well Beast,3.5,889,0,0,0,2089
The National_Sleep Well Beast,3.5,1252,7,28,308,2473
The National_Sleep Well Beast,4.5,328,0,0,11,2401
The National_Sleep Well Beast,4,101,10,1,5,610
The National_Sleep Well Beast,3,80,0,0,0,311
The National_Sleep Well Beast,3.5,1339,0,0,5,23
The National_Sleep Well Beast,2.5,151,0,0,0,1918
The National_Sleep Well Beast,3.5,824,0,9,220,1921
The National_Sleep Well Beast,5,641,0,0,0,2759
The National_Sleep Well Beast,4,1227,3,32,7127,2655
The National_Sleep Well Beast,4,393,21,0,3500,1982
The National_Sleep Well Beast,4,296,1,0,10,1401
The National_Sleep Well Beast,3,100,0,0,1,1821
The National_Sleep Well Beast,5,82,0,0,1,1923
The National_Sleep Well Beast,4,2960,0,6,55,913
The National_Sleep Well Beast,4.5,635,0,2,444,1539
The National_Sleep Well Beast,5,795,0,0,0,1768
The National_Sleep Well Beast,3,179,0,0,0,124
The National_Sleep Well Beast,4,122,1,0,1,2695
The National_Sleep Well Beast,3,2216,0,7,53,821
The National_Sleep Well Beast,4.5,1713,0,4,5,1740
The National_Sleep Well Beast,3.5,292,0,0,36,750
The National_Sleep Well Beast,4.5,161,0,0,0,1787
The National_Sleep Well Beast,3.5,874,0,0,0,936
The National_Sleep Well Beast,3,532,0,0,3,2344
The National_Sleep Well Beast,3,827,1,2,218,136
The National_Sleep Well Beast,4,229,0,2,16,318
The National_Sleep Well Beast,4,325,0,0,0,1762
The National_Sleep Well Beast,5,665,0,6,284,1095
The National_Sleep Well Beast,4,3,0,0,0,480
The National_Sleep Well Beast,5,564,0,0,0,358
The National_Sleep Well Beast,3,1178,10,6,1226,2737
The National_Sleep Well Beast,4,1588,0,0,2,422
The National_Sleep Well Beast,3.5,1002,17,6,7167,1118
The National_Sleep Well Beast,4,1594,0,0,13,873
The National_Sleep Well Beast,4,983,0,0,0,1662
The National_Sleep Well Beast,4,2422,0,0,0,132
The National_Sleep Well Beast,4,215,0,0,19,2696
The National_Sleep Well Beast,4,770,3,3,41,2322
The National_Sleep Well Beast,4.5,876,0,0,0,2374
The National_Sleep Well Beast,3,647,0,0,0,1331
The National_Sleep Well Beast,4.5,1231,0,0,6,902
The National_Sleep Well Beast,3.5,510,0,2,37,1615
The National_Sleep Well Beast,3.8,2133,218,25,4412,2587
The National_Sleep Well Beast,4,835,0,0,0,1344
The National_Sleep Well Beast,5,639,0,0,0,1983
The National_Sleep Well Beast,4,574,0,5,253,2019
The National_Sleep Well Beast,4,610,3,1,205,65
The National_Sleep Well Beast,4,807,0,1,11,1988
The National_Sleep Well Beast,4,590,0,0,0,2760
The National_Sleep Well Beast,4,431,0,4,93,973
The National_Sleep Well Beast,4.5,335,0,0,29,348
The National_Sleep Well Beast,3,389,0,1,24,755
The National_Sleep Well Beast,3.5,1526,11,13,2402,82
The National_Sleep Well Beast,4,1763,0,9,261,2510
The National_Sleep Well Beast,4.5,258,0,0,2,833
The National_Sleep Well Beast,4,2182,1,0,54,2738
The National_Sleep Well Beast,4.5,63,0,0,0,1215
The National_Sleep Well Beast,4,5058,14,36,6081,2140
The National_Sleep Well Beast,4,262,0,0,3,817
The National_Sleep Well Beast,4.5,69,1,0,1,1202
The National_Sleep Well Beast,4,270,0,0,0,978
